time,value
2026-08-24T05:53:44.367Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:45.368Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:46.37Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:47.372Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:48.373Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:49.374Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:50.376Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:51.378Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:52.38Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:53.382Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:54.383Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:55.385Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:56.386Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:57.388Z,"{""lat"":-37.78054404642773,""lon"":145.16443624725528}"
2026-08-24T05:53:58.389Z,"{""lat"":-37.780545151411054,""lon"":145.16443709320225}"
2026-08-24T05:53:59.391Z,"{""lat"":-37.78054614014708,""lon"":145.16443771358624}"
2026-08-24T05:54:00.393Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:01.395Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:02.396Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:03.398Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:04.4Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:05.401Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:06.403Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:07.405Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:08.406Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:09.408Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:10.41Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:11.412Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:12.413Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:13.415Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:14.417Z,"{""lat"":-37.78054613405546,""lon"":145.16443712288114}"
2026-08-24T05:54:15.418Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:16.42Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:17.422Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:18.423Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:19.425Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:20.427Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:21.428Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:22.43Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:23.432Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:24.434Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:25.435Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:26.437Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:27.438Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:28.44Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:29.442Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:30.443Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:31.445Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:32.447Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:33.448Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:34.45Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:35.452Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:36.454Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:37.456Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:38.457Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:39.459Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:40.461Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:41.463Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:42.464Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:43.466Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:44.468Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:45.47Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:46.471Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:47.475Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:48.475Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:49.477Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:50.479Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:51.48Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:52.482Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:53.484Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:54.486Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:55.488Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:56.49Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:57.491Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:58.493Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:54:59.495Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:00.497Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:01.498Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:02.5Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:03.502Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:04.504Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:05.505Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:06.507Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:07.509Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:08.511Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:09.512Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:10.514Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:11.516Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:12.517Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:13.519Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:14.521Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:15.523Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:16.525Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:17.526Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:18.528Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:19.529Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:20.531Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:21.532Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:22.534Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:23.536Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:24.538Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:25.539Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:26.541Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:27.543Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:28.544Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:29.546Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:30.548Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:31.549Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:32.551Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:33.553Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:34.555Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:35.556Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:36.558Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:37.56Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:38.561Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:39.563Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:40.565Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:41.567Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:42.568Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:43.57Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:44.572Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:45.574Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:46.575Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:47.577Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:48.579Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:49.581Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:50.582Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:51.584Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:52.586Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:53.587Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:54.589Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:55.591Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:56.592Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:57.594Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:58.596Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:55:59.598Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:00.599Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:01.601Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:02.603Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:03.605Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:04.607Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:05.608Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:06.61Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:07.614Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:08.613Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:09.615Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:10.617Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:11.619Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:12.621Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:13.622Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:14.624Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:15.626Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:16.628Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:17.629Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:18.631Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:19.633Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:20.634Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:21.636Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:22.638Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:23.642Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:24.642Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:25.643Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:26.645Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:27.647Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:28.648Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:29.65Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:30.652Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:31.654Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:32.656Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:33.657Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:34.66Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:35.661Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:36.663Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:37.665Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:38.667Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:39.668Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:40.67Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:41.672Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:42.673Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:43.675Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:44.677Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:45.681Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:46.681Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:47.682Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:48.684Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:49.686Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:50.687Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:51.689Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:52.691Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:53.693Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:54.694Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:55.696Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:56.698Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:57.699Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:58.701Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:56:59.703Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:00.704Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:01.706Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:02.707Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:03.709Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:04.711Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:05.713Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:06.715Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:07.716Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:08.718Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:09.719Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:10.721Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:11.723Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:12.724Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:13.727Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:14.728Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:15.73Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:16.732Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:17.733Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:18.735Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:19.737Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:20.739Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:21.74Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:22.742Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:23.744Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:24.746Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:25.748Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:26.749Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:27.751Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:28.753Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:29.755Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:30.756Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:31.758Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:32.76Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:33.761Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:34.763Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:35.767Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:36.767Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:37.769Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:38.77Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:39.772Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:40.774Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:41.775Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:42.777Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:43.779Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:44.781Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:45.783Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:46.784Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:47.786Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:48.788Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:49.789Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:50.791Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:51.793Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:52.795Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:53.797Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:54.799Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:55.801Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:56.803Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:57.804Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:58.806Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:57:59.808Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:00.809Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:01.811Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:02.813Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:03.815Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:04.817Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:05.819Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:06.821Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:07.822Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:08.824Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:09.826Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:10.828Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:11.829Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:12.831Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:13.833Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:14.835Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:15.837Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:16.838Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:17.84Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:18.842Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:19.843Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:20.845Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:21.847Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:22.848Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:23.85Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:24.852Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:25.854Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:26.856Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:27.857Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:28.859Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:29.861Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:30.862Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:31.864Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:32.866Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:33.868Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:34.869Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
